id,title,description,handle,publishedAt,thumbnailUrl,country,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UCKFRaw1g2IK9upiGGYrTmyA,Vegan Nia,"📚 Como libros y plantas, pero no animales  🐾",vegannia,2016-04-24T12:20:24Z,https://yt3.ggpht.com/ytc/AIdro_laipQRYMjZu674vL0xQgnIwy85V7EkfGvmZrtjzWl1eOM=s240-c-k-c0x00ffffff-no-rj,ES,1271756,34700,FALSE,138
UCQdIgjnL04wEKZqRW9SvIng,The RAW Vegan Family,"Hey guys, I'm Juicing Jules!   To schedule a FREE 5-10 minute call with Jules book here: https://calendly.com/fruitislife13/free-15-minute-phone-consultation-with-jules  Join our FREE community online: https://discord.gg/uCQfkny9dy   As SEEN on The Dr Phil Show 📺 👇   https://m.youtube.com/watch?fbclid=PAAab0Mft8ok3wbqBpFMlYxQAbka68gSdcMLRP0KAuYQEy7vHw829wzKE6Gao&v=Jww4kkuZ9D8&feature=youtu.be  I am a natural mind, body & spirit self-healing guide using juice fasting & nature.  You can sign up to juice fast with me, learn to have a natural, orgasmic birth, learn to transition to raw vegan and MORE in the link below.   Follow me back to our Mother Earth. Discover your ideal self & your ever shining internal BLISS.   My Website: howtojuicefast.com   My Instagram: @the_raw_vegan_family  My Facebook: Juicing Jules  ",therawveganfamily,2020-11-10T22:29:24.080822Z,https://yt3.ggpht.com/P1aagqwyVKTR69q2XwsdHwRxp81zL-HqkWuQ5k5lx92SNwC0_RT721nP36e5w8OPjdUYCQWc=s240-c-k-c0x00ffffff-no-rj,US,604204,5770,FALSE,333
UCETTVtli-ySMIYmf8BqEzsQ,Those Vegan Chefs,"Stephen Janke and Julie Van Dam are ""Those Vegan Chefs"". We make entertaining, exciting, and inspirational videos about food and cooking. We're obsessed with making plant based foods delicious. We want is to entertain and excite you about food, and maybe inspire you to go cook something yourself.  ",thoseveganchefs,2021-03-23T23:09:12.249758Z,https://yt3.ggpht.com/nlf1Vi5KnOB_uDc_M1QxD6FIs3uWdtEOh_aJZvGuLDV8atLiHq0ilyzu0yIzbRjKPk0anLa84xw=s240-c-k-c0x00ffffff-no-rj,US,293751,3820,FALSE,230
UC_CXwtQX_GHS64nAH-CVr0A,This Savory Vegan,,thissavoryvegan,2016-10-20T01:43:01Z,https://yt3.ggpht.com/ytc/AIdro_kUMhdiGfEin-b_qECrFDh6iXyToqGOwjzW6cvWdM3QT0E=s240-c-k-c0x00ffffff-no-rj,US,1637298,17500,FALSE,747
UCmMVHGVftJKKHf_WglNYBAg,MOUTHWATERING VEGAN TV,"Hi, I’m Miriam Sorrell from Mouthwatering Vegan (winner 2012 UK Vegan Awards).  My main mission has always been to create the most delicious vegan recipes on the planet, and I’m thrilled to be able to share some of these with you on YouTube.  I have authored 3 books so far - ‘Mouthwatering Vegan’ (Random House Canada, endorsed by Sir Paul McCartney, PETA President Ingrid Newkirk &  actor Martin Shaw), ‘Yasou’, and ‘The Spice Maniac’, with incredible recipes full of spice, colour and feast for the soul.  I was honoured earlier this year to have 25 copies of Mouthwatering Vegan presented to senior members of US Congress in Washington DC by PETA.  I am a prolific creator of recipes and an innovator striving to raise the benchmark in vegan cuisine. I love healthy food (I’m an Advanced Nutritionist), but I also believe in enjoying great food that lifts the spirits – I’ll be posting some of my best recipes every week on my Channel, so please subscribe and join me for the fun !  Miriam",mouthwateringvegantv,2017-05-04T14:15:33Z,https://yt3.ggpht.com/ytc/AIdro_lwwLGZQD5eJzqhy1Y6Y-9CApv2OW0YRcu5Ay3NOaRJcg=s240-c-k-c0x00ffffff-no-rj,GB,268910,8310,FALSE,14
UCIebF9VhKWmkEmBFjYlt7uA,Mr & Mrs Vegan,Low-Fat Whole Food Plant Based Couple share over 25 combined years of healthy vegan tricks & recipes & how to enjoy life to the fullest living in a toxic food environment.,mrmrsvegan,2015-07-29T18:54:38Z,https://yt3.ggpht.com/ytc/AIdro_nV3ws0M5wXii1faT1ZIcGB1ASlwCyvA2mnbo4YgPcH2zg=s240-c-k-c0x00ffffff-no-rj,US,4550117,78000,FALSE,100
UC2fSzPb5ItYfIl-LtStCXbA,The Irritable Vegan,"Hello, I'm Michelle, The Irritable Vegan.  Sharing my story and striving to take the B*S* out of IBS. Be sure to check in regularly for chats, recipes, food hauls, what I ate and all things vegan. Whilst I no longer follow a strict low FODMAP diet I remember all too well how tricky it was to eat vegan and low FODMAP. This is why I created this channel and why I continue to create resources for folks just like the me of 2017!  Written recipes, beginner-friendly blog posts, symptom journals, ebooks and more at https://www.theirritablevegan.com  Want to show your support? You can buy me a coffee here:  http://ko-fi.com/theirritablevegan (Decaf, oat milk, IBS friendly of course).",theirritablevegan,2017-09-21T19:59:57Z,https://yt3.ggpht.com/HCiYc0LWQx2Rj8pday_3qx-SaxbYj8p1hwxvRWJRr7xGYj0PaLv9DakpcQ4Ua4GL_4W7EC0ROg=s240-c-k-c0x00ffffff-no-rj,GB,301424,5180,FALSE,175
UCECWMxo3sPpJt7TbepyBuOg,Do It Vegan,"Welcome to 'Do It Vegan'! Here you will find Easy, Healthy and Vegan Recipes.  From as far back as I can remember I have loved cooking, that is why I created this channel. If you like as much as me easy,  healthy and vegan cooking this is also your space! I will be posting recipes whenever I have a chance, so make sure you subscribe to my channel and hit the bell so you don't miss any of my videos!  Dafne ❤️",doitvegan,2020-06-02T16:41:45.215056Z,https://yt3.ggpht.com/0bpKPe0UFTTX5uUPx4Q4WBsEcxhx1HU5Q1ddgJAMMYyYy3I7VmmBTKSxwn6JcFV-rNTGUWnWqKo=s240-c-k-c0x00ffffff-no-rj,GB,4777255,32300,FALSE,180
UCvUtZuzhUoduVaGm9BHHGOA,Vegan Jutsu,"Style of no Style  Hello Everybody I hope you are well, I have dedicated most of my life to the training of Spirit and the Way of the Universe. We are not Binary but Quantum beings.   I started many years ago on facebook and myspace, and then to Instagram, I had this Youtube account for years I like to watch scientific podcast, and also speed running of Pokemon Games.  Recently I had a desire to make longer than the 60 seconds videos of instagram, so I posted what I do on IG here to the YouTube, some things I enjoy to create content about are:   Theory and Observation  Traditional Training Mixed Martial Arts Vegan Fitness  The Universe is inherently chaotic, but nothing happens by accident. It is the power of the Universe that guided you to this channel, and what you might discover has always been within.  Kind Regards,    ",veganjutsu,2011-07-16T09:33:49Z,https://yt3.ggpht.com/ytc/AIdro_mLxVkAkGvcrkeYLIacSlBfE-hXBWgN089WtTms4KCOAw=s240-c-k-c0x00ffffff-no-rj,US,117171104,160000,FALSE,178
UCE9ZKGuHAz4S9y89u-qSAPQ,Happy Healthy Vegan,"Debunking anti vegan nonsense and showing how it doesn't suck to be vegan!  Ryan and Anji also make music together as Lovespirals. Since 1999 the band have released 6 albums and numerous singles, remixes, and collaborations. Their soulful grooves are featured regularly on the show and are available via Spotify, Apple, iTunes, Amazon, Pandora, Bandcamp, and YouTube.",happyhealthyvegan,2013-04-05T01:19:46Z,https://yt3.googleusercontent.com/gxwUTlBhi9PgUpBSb5KXrNFUQNGnZeogSTtMieiB-XYsDViF6f3zKn2z4ZLiQEekxjLihd1V=s160-c-k-c0x00ffffff-no-rj,US,33932257,205000,FALSE,1729
UCSuG8vcREbW3WzJs3uAa8Xw,A Virtual Vegan,"A Virtual Vegan is THE place to find original, creative vegan recipes that are absolutely full of flavour and perfect for sharing with those you love. You can visit my website at www.avirtualvegan.com. Shop my recommend products on Amazon here https://www.amazon.com/shop/avirtualvegan .",avirtualvegan,2014-06-22T14:37:02Z,https://yt3.ggpht.com/-zxfFv-y_mlt15FlyAtVSxRww1Wu--rpRyOWtb6VPVDGmDLTCeu944zU-Kj7E25_O0lCBINN5uU=s240-c-k-c0x00ffffff-no-rj,CA,638358,5920,FALSE,310
UC4eaQCyt5EcM1tfsfKUelhQ,Vegan Michele,"🌱 Get your FREE copy of my eBook ""Plant Based Life"" my guide to getting started with 15 delicious and easy recipes you'll love here: https://www.veganmichele.com/  As a WFPB Holistic Nutritionist & Wellness Coach I help people change their relationship with food, lose weight and gain wellness.   Maybe you’re like me, and you’ve struggled with your weight your whole life, or you’ve used and abused unhealthy ways to look good on the outside but have been miserable and so unhealthy on the inside. Discovering the powerful holistic connection between nutrition and well being gave me the freedom and results I was looking for.  I post new videos every other Sunday. If you are looking to gain optimal health and energy, lose weight effortlessly, and enjoy the foods you love with a holistic approach that focuses on the whole person for optimum health, you are in the right place!  ",veganmichele,2014-08-08T10:36:42Z,https://yt3.ggpht.com/ytc/AIdro_m8BbfmJQPCUFrFgxEq5ONkA5pZMr6QJeLrA6uO-3Bfd7A=s240-c-k-c0x00ffffff-no-rj,US,3564233,52600,FALSE,698
UCLoer1RfjGL_yO1ErP8a2Jg,Veganlovlie - Vegan Fusion-Mauritian Recipes,"Welcome, this channel is about vegan recipes and vegan food related topics. From our small kitchen we whiz up the most delicious heartwarming plant-based vegan recipes with a Mauritian touch. Also, we will occasionally share a few traditional and typical Mauritian recipes. Veganlovlie is where food meets magic! We are a vegan couple, Teenuja and Kevin.  Mauritian cuisine is a myriad of different cultures and cuisines, namely Creole/African, Chinese, European and Indian, that sprouted into something really quite unique to Mauritius. Infused with culinary delights that we have picked up from living in different countries and paired with ingredients that we like to source locally, our recipes now depict a fusion-style cuisine with a tang of Mauritian inheritance.   You can occasionally expect to see some of our DIY and crafty stuffs too.  So, come and join us every week for easy recipes, tips, reviews, how-tos, inspiration and much more. Subscribe & stay tuned!",veganlovlie,2012-01-15T13:54:25Z,https://yt3.ggpht.com/ytc/AIdro_kpCBC77dNpKWCZXrouhyWe220xV_7FKTSw5v74_8zHFis=s240-c-k-c0x00ffffff-no-rj,CA,19854372,279000,FALSE,160
UCdCpuR_tEjx6NGLx6fFIS1Q,Vegan Ostomy,"This channel is dedicated to helping people with IBD or an ostomy through product reviews, tips and commentary. My content is created from a vegan's perspective, but it's relevant to anyone.   I've been living as a vegan since 2000, was diagnosed with Crohn's disease in 2008, and received a permanent ileostomy in 2013.  I hope that my journey and experiences can help others.",veganostomy,2013-10-18T17:17:42Z,https://yt3.ggpht.com/ytc/AIdro_kOQDh2ZdMCHNSbLTEOF-o773eUHaF0Dn70vkEo46xHSnE=s240-c-k-c0x00ffffff-no-rj,CA,3859241,20600,FALSE,170
UCyita2BZUJmWs_wC94zYTRg,Riley the Vegan ,Vegan. Being vegan (and veganism) is the moral baseline.  Donate here:   https://streamlabs.com/sl_id_9f499204-6167-394a-b3c4-9a119d4455db/tip   Vegans and non vegans wanting to learn. Pls subscribe.  Follow my Instagram and tiktok: same username   Discord link: https://discord.com/invite/WTrGvKn2,rileythevegan,2020-10-10T02:28:28.646688Z,https://yt3.ggpht.com/vpPY5dIT-sI404TVoTAjy2iYLnUgQPnDM8-rsnjS4k6lsZR0gNhI-zVBGba03D04GdskxF4sNw=s240-c-k-c0x00ffffff-no-rj,NZ,460657,6150,FALSE,62
UCP9m1Q6fohEgbKgR0yrZWfA,The Vegan Queens,"HausOfAndro - We are the #VeganQueens, Mother and Daughter. Gemini & Creeping Miasma. Our story has spanned decades, and yet, has only just begun...",theveganqueens,2016-09-04T10:26:58Z,https://yt3.ggpht.com/oZQa34hpOt0rui6K9gGPnaVwMXP-5O5GT3t2YlWLZw83JKqLCcmrBpfKRRImeT_ToaoXtRHp=s240-c-k-c0x00ffffff-no-rj,GB,82350,1900,FALSE,96
UCv6ABGZYKyU20f1DNMWQOOA,The Sculpted Vegan,"Kim Constable is a world-renowned fitness icon. Her motivational, no-BS mentality has inspired countless people all over the globe to reinvest in their health and get started on a path towards fitness.  In her tenure as a pro bikini athlete, she’s written hundreds of fitness articles and has sold thousands of body sculpting programs worldwide, through her company The Sculpted Vegan.   —  Follow me on social media:  YouTube: http://www.youtube.com/c/TheSculptedV...  Facebook: https://www.facebook.com/thesculptedv... Twitter: https://twitter.com/sculptedvegan Website: https://thesculptedvegan.com/",thesculptedvegan,2016-12-14T11:27:16Z,https://yt3.ggpht.com/ytc/AIdro_liJF4Jnu-2sVJlPgJJFmk1sQtsfg6soj0nI2RjXuuTxZ0=s240-c-k-c0x00ffffff-no-rj,GB,2917558,23800,FALSE,543
UC75PGI0p_ljed-5ISZc5CQw,The Vegan Butter Channel by Miyoko’s Creamery,"Welcome to the first all CHEFS, all VEGAN, all BUTTER YouTube channel by Miyoko’s Creamery! Join us and our team of nationally-renowned chefs as they share their love for vegan butter and the recipes, tips and culinary techniques that can turn any dish into a masterpiece. Welcome to your new home for sizzle-worthy vegan butter content.   ",miyokoscreamery,2019-04-12T21:36:40Z,https://yt3.ggpht.com/RtW3M9Xgmi2p4qaMyNoTUlov5OJg3-NCruKBA6RuMEmgcIfhMc6sEPukl0ELv0CAiM0cD1oL=s240-c-k-c0x00ffffff-no-rj,US,625765,7590,FALSE,21
UCfAtGeoYolKAKlgQHEJJssw,That Chocolate Vegan,"Hi Guys, Im Erin Wells and I love the Camera, Cooking, and  YouTube so I figured why not get to work! I have been Vegan Since July 2016 and loving the journey.  Here you will find vegan recipes, vlogs, and vegan crash diets! Subscribe and become a part of the family!   For Amazon integrations contact: ThatChocolateVeganaffiliate@gmail.com For Brands Contact: Erin@ThatChocolateVegan.com  Buy direct from Ninja - https://geni.us/ninjaneverstick  ",thatchocolatevegan,2017-01-05T19:25:04Z,https://yt3.ggpht.com/TGp-NYCdJHt4k08t9J1BVsoGo1nc4gBbMO0oB9enGWtibBJ2YmqRKKmg-KnlWiBFSADyVa9V2A=s240-c-k-c0x00ffffff-no-rj,US,1880628,31700,FALSE,723
UCCA0hQAIRWDFNejELMpelBg,Vegan Lecter,"Vegan Lecter, el devorador de verduras buscado por la ley, esta reuniendo sus conocimientos en videos para que tú también seas unx caníbal vegetal.  En este canal encontrarás técnicas, recetas y contenido de cocina vegana. Explicado de manera amena y sencilla.   Si quieres mejorar en la cocina, descubrir nuevas recetas, transformar platos a 100% vegetal y aprender las técnicas culinarias básicas y avanzadas. Este es tu sitio.  TODOS LOS JUEVES NUEVO VIDEO!   Instagram: vegan_lecter Tik tok: vegan_lecter Twitter: vegan_lecter ",vegan_lecter,2022-05-17T16:17:43.732745Z,https://yt3.ggpht.com/QJjOPuFoLjxyF3oMLcuOYo6AQhVSbzTHxZmbningARMHxRzkO8ZuBRGrLHeSV6QLyDNXD5aW=s240-c-k-c0x00ffffff-no-rj,ES,222606,3520,FALSE,115
UCaiZy5fzlUD6oPnxx0kXdJA,The Busy Vegan Mom,"Hi there! :)  My name is Rachel and I've been vegan since July of 2018.  I made the choice to go vegan because of all of the amazing health benefits I read were possible with the lifestyle.  Although I have made mistakes along the way, never have I ever had a ""cheat"" day or anything like that!  When I made the switch to 100% vegan (literally overnight), I have NEVER looked back!  I have such a passion for eating healthy, vegan/plant based foods, that I thought I would share it with as many people as I could here within the YouTube world.  :)  So welcome to ""The Busy Vegan Mom"", a place of guidance & direction for those looking to bring more plant based foods into their life! :)  Connect with me on IG :) https://www.instagram.com/thebusyveganmom/  Business inquiries:  thebusyveganmama@gmail.com ",thebusyveganmom181,2021-12-31T18:42:56.561627Z,https://yt3.ggpht.com/rDdQDyA_55ebmAynYakQSomtElOzVrQ6RKkfBboQCUrWljJ-I5ufRqNW5rzBiSCbAH7axd0A2us=s240-c-k-c0x00ffffff-no-rj,US,438497,3800,FALSE,406
UCoaGDtQ75b5gS--fBgW6Evw,LOVE IS VEGAN,LOVE IS VEGAN. https://www.facebook.com/loveisvegan.gr/,loveisvegan,2013-02-08T07:02:39Z,https://yt3.ggpht.com/ytc/AIdro_nEG1b2CbWlKkKMIIFBWYZqdEhtQHBCwA5p39v_rz4K7qI=s240-c-k-c0x00ffffff-no-rj,,237497,2930,FALSE,30
UCPjUnXS0VHa_AZJU3ysNpDg,hot vegan hannah,,hotveganhannah,2017-11-05T14:59:22Z,https://yt3.ggpht.com/ytc/AIdro_l3OerPL22wgFutldycmkQDO9Ajb_pwTBfmaLTkUJLAdQ=s240-c-k-c0x00ffffff-no-rj,,208396,1900,FALSE,325
UC4izN-_qI4yoqyp6MtBIEMA,Vegan Beauty Review,"I'm Sunny! I run the website Vegan Beauty Review (http://www.veganbeautyreview.com), where I cover the latest and greatest cruelty-free & vegan beauty products, fashion, food and everything in between.   My amazon influencer page where you can find all the fun, must-have vegan goodies: https://www.amazon.com/shop/veganbeautyreview  Sunny's latest book, ""The Compassionate Chick's Guide to DIY Beauty: 125 Recipes for Vegan, Gluten-Free, Cruelty-Free Makeup, Skin and Hair Care Products"" is available on Amazon: http://bit.ly/DIYVeganBeauty",sunnysubramanianvbr,2012-04-04T01:05:53Z,https://yt3.ggpht.com/ytc/AIdro_lzeN41nGqaV12h1-m7Zp3XdtxHkapqczS4sIqVI2q1Y9o=s240-c-k-c0x00ffffff-no-rj,US,273607,4790,FALSE,139
UCaOfCD6jC2X99-8aW1kqlKg,The Vegan 8 (Brandi Doming),"The Vegan 8 is a food blog with original recipes created & photographed by Brandi Doming. All recipes are 8 ingredients or less, vegan, oil-free and mostly gluten-free. Subscribe here for videos of those recipes.",thevegan8recipes,2014-05-28T06:12:22Z,https://yt3.ggpht.com/sD7TiYqCZUXTQw2PG8TgJKNipz-d4I0nMraZqYBpi2gp_-s2APIOug5tx7fCJflg_5H-N3gT3A=s240-c-k-c0x00ffffff-no-rj,US,309939,7500,FALSE,97
UCSeOtSNJA4K06fKPNeUls7g,"Vegan, What?","Hey Guys! Thanks for stopping by my page. My name is Stephanie and I'm an actress with a passion for God, film, and yummy vegan food. I love to make yummy vegan recipes, fitness videos, and share information on how to have fun being vegan. Through this channel I hope to entertain and inspire others to live a Fan-Vegan-Tastic life! :-)    Check me out on:   *website: http://veganwhat.org/ *blog: http://veganwhat-stephanie.blogspot.com/ *facebook: http://www.facebook.com/veganwhat *twitter: http://www.twitter.com/veganwhat *instagram: http://instagram.com/veganwhat  Check Out My Production Company: http://www.youtube.com/user/CCFNY2LA",veganwhat,2011-07-05T07:02:09Z,https://yt3.ggpht.com/ytc/AIdro_mvG9yw2HGAvmSuTAqvBLycZoyTOaO8MN5kzKQtN1J_x3o=s240-c-k-c0x00ffffff-no-rj,,213536,3660,FALSE,363
UCY1TfCBr3wrdv1bjJd8AOTw,van life vegan,Vanlife | travel | photography | veganfood | surf | yoga | natural living | animal lovers,vanlifevegan,2019-04-04T15:38:55Z,https://yt3.ggpht.com/ytc/AIdro_ldYMIjNCfqh2w8BY6zpk7U7Cu5mgxjnsjt0pNCFphIfw=s240-c-k-c0x00ffffff-no-rj,,540196,3260,FALSE,265
UCIzoXID3Km2jUr60tz4vR6g,Viva! The Vegan Charity,"Viva! is the UK’s leading vegan campaigning charity, specialising in undercover investigations and high-profile animal campaigns. Since 1994, we have been creating a kinder, more sustainable world for animals and humans alike.  On our channel you will find a whole range of vegan content, from our groundbreaking campaigns and investigations to interviews with celebrities.  So if you are interested in veganism and animal rights, make sure to subscribe! ",vivacharity,2007-12-13T15:21:23Z,https://yt3.ggpht.com/hnRj7zg2hlLo_5SZYUy6GAXrhBHTtqrKaVF9SJ4gzDR9Z58rPtLcadR3ca4nP88X8yYeUzbejg=s240-c-k-c0x00ffffff-no-rj,GB,12591959,14900,FALSE,844
UCCh_4uiw3RkfsK27bcFfNzw,Vegan Travel Diaries,Travel & Food content creator. Ecotourism reportage.,vegantraveldiaries,2018-01-10T12:28:25Z,https://yt3.ggpht.com/ytc/AIdro_ktq0PV_ujex2NZLg5b3a_l1ZFbwol-0jCzGqi_81Xa1qc=s240-c-k-c0x00ffffff-no-rj,AU,64624,1580,FALSE,76
UCUH231XSyHID_ZMOLNk8SIA,Vegan But Lazy,"Cheap Easy Vegan Recipe ebook! 130+ Recipes for $4.99 on amazon: https://tinyurl.com/v6a6envk   Modest Dish: Simple recipes for all. Don't let the recipes fool you, I'm not vegan. I eat all foods. https://modestdish.com/  Anarchist Kitchen Music: We make chill instrumental beats for our channel. Buy downloads, cassettes and cds on bandcamp. https://anarchistkitchen.bandcamp.com/releases  Tiny House Living: We lived in the woods for 1 year. The tiny house was 150 sqft with no plumbing, is it crazy that we even lasted that long?  Stranger Than Fiction: Life stories, they are true.",veganbutlazy,2011-03-22T12:31:28Z,https://yt3.ggpht.com/ytc/AIdro_mv4ksDPobDeZo96XYOHtHAvg4QFCSuCYiXt4LjGnTOdDg=s240-c-k-c0x00ffffff-no-rj,US,18124306,169000,FALSE,498
UCM1S-cSK0feCN3TpARtAqYA,Chew on Vegan,"Hi I’m Debi Chew   I’m a vegan RN. As a nurse I get many questions about my lifestyle and choices. I love to cook and I am always happy to share my recipes with everyone. I had been vegetarian in my twenties but eventually went back to eating meat and dairy. As time went on I wanted to return to a more plant based diet.   I was diagnosed with Celiac Disease in 2008 and went gluten free while still eating the standard American diet (SAD). In 2011 I watched Forks Over Knives, after that I went vegetarian for a month then went totally vegan but still ate a lot of vegan junk food.  In 2012 I was diagnosed with Autoimmune Hepatitis and decided to eat a whole food plant based diet to help heal myself.  I have been in remission since the beginning of 2013 and I even ran a 1/2 marathon that October. So as you can see it was a long process   Are you wondering if a plant based diet is right for you?  Check out my free guide and learn more: https://chewonvegan.com/what-is-a-plant-based-diet/",chewonvegan,2016-10-30T01:36:33Z,https://yt3.ggpht.com/ytc/AIdro_kxghWLj2b0P5E0Svx7F_5ejXfSZ91-LuEWRlXXiWP5YM0=s240-c-k-c0x00ffffff-no-rj,US,2568915,35400,FALSE,567
UCoKuLz-EFOpOsUvSoQf7EmA,The Vegan Foode,"Join me on my journey as a vegan expat living all over the world! 🌍 From exploring new cultures to sharing my daily rants on mainstream topics, get a glimpse into my unique lifestyle and global experiences. Subscribe for insights, laughs, and a fresh perspective on life beyond borders!  ",theveganfoode,2018-01-05T06:02:14Z,https://yt3.ggpht.com/RoyalLY81rt43gaNgfzekatQBkBc7OHDaUp58g7HRdSDPWrDoSntPmApBOp36g1uyKEb3nuIGg=s240-c-k-c0x00ffffff-no-rj,US,780739,4580,FALSE,1366
UCeXWVFuPM7H8b6MOio9xQ8Q,The Vintage Vegan,"Welcome to my enchanting world of all things pink and vintage!   I invite you to indulge in the magical fusion of feminine charm and all different girly aesthetics. Discover the secrets to creating a truly captivating space with shabby chic decor,  floral patterns, and delicate trinkets come together to evoke an atmosphere of elegance and nostalgia.  So, if you're a girly girl at heart who adores the enchanting world of pink, dreams of twirling in ballet shoes, seeks harmony through pilates, and yearns for the timeless charm of vintage, then my YouTube channel is tailor-made for you! Be sure to click subscribe and let me inspire you to embrace your inner princess and live the magical Girly Pink Lifestyle you've always dreamed of. Together, we'll celebrate the beauty of femininity, elegance, and the joy that comes from surrounding ourselves with all things pink. Get ready to make your world a little more fabulous, one shade of pink at a time!      ",thevintagevegan,2015-11-12T01:48:55Z,https://yt3.ggpht.com/TmusZRA9DHjHIrCbGxaXJEian4_S5IDLAbBAi5ZJX9fnwTq5cXiUNdTRU4Z8gaW2XXlAOF3N8g=s240-c-k-c0x00ffffff-no-rj,US,642120,8090,FALSE,243
UCOCOIz-kc1QmLPpU0YPbs3Q,Grumpy Vegan Grandad,"Welcome I will be giving you my straight talking on Veganism , News , Recipes and Advice . I am here for the animals , I am a voice for the voiceless victims of the animal agriculture and this will always be my goal. My name is Dan Sheppard aka Grumpy Vegan Grandad. I’m not really grumpy - just passionately vocal against injustice!!!  I’m an Actor and a Vegan activist living in Oldham, Uk.  As seen on BBC documentary Veganville  - available on BBCiplayer catchup. Get in touch grumpyvegangrandad@gmail.com",grumpyvegangrandad,2019-12-10T19:06:05.380206Z,https://yt3.ggpht.com/ytc/AIdro_kqJyL8RZkl9jt5nyrtH_w9LNsnZYMyPgjdZRPTorJl-g=s240-c-k-c0x00ffffff-no-rj,GB,154101,2290,FALSE,338
UC3c-1ZDochB5sX-EMVW4PxQ,Pierce The Vegan,"The channel of a vegan St. Louis musician looking to connect with both other musicians and Pierce The Veil fans around the world. I'm blessed with the voice of a true tenor and with my new found discipline, I'm getting better at using my gift. PTV has also really helped me become a better and more ambitious musician and I thank God for them. Playing their music brings me much joy, excitement, inspiration and I feel called to do what I'm doing. I'm a tribute artist for Pierce The Veil and I will always support, promote and perpetuate them. ALWAYS. I even reference them in my Beverly Valley originals.  This channel will mainly consist of acoustic covers, acoustic guitar covers, and audio acapella covers and various electric and instrumental covers of Pierce The Veil.  If interested in a broader array of artists and originals, please visit my Beverly Valley channel: @BeverlyValleyMusic - https://m.youtube.com/channel/UCSVLActNGaurRt1acqzCy6Q  And stop stealing my covers. Jesus Christ. ",piercethevegan,2016-01-09T06:20:52Z,https://yt3.ggpht.com/itUgvPST7g2l3e_4t4q_cx1B1dV01OCoz1nqfS9TzYYvIGq1n9WooFKDiNoQAAuhiTRqetul=s240-c-k-c0x00ffffff-no-rj,US,379826,3680,FALSE,201
UCD7MnVf9ZkKld7v4OXSYcGw,MRS VEGAN,"Hello everyone , my name is Deniz. I love cooking vegan dishes and share it with you in MRS VEGAN.  🌱 Welcome to ""MRS VEGAN,"" where we embark on an exciting journey around the world, uncovering the most delectable vegetarian dishes, hidden gems, and breathtaking destinations. Join us as we prove that exploring the globe on a plant-based diet is not only possible but incredibly rewarding. ✈️🌱🌍🍽️ ",mrs_vegan,2020-10-08T14:43:38.98291Z,https://yt3.googleusercontent.com/gts2PteSftTYzEi_gCujISB93XnDdZe6THv4kGYrKOoNpuw6KOjTlGwKCHXbHVB-ZWnYNdUcumA=s160-c-k-c0x00ffffff-no-rj,TR,76570,1620,FALSE,126
UC-hgie6HUsE2Qn5UH84FkvA,The Vegan Crossfit Girl,"Hey,  I'm Tui - welcome to my channel! :)  I am a vegan fitness coach and CrossFit athlete living in Bali.  I'm here to inspire and give you tips on how to thrive on plants, reach your goals, and live an epic life filled with love and happiness!   Subscribe to join the journey!   ",thevegancrossfitgirl,2020-06-17T05:51:02.40862Z,https://yt3.ggpht.com/ytc/AIdro_kDCeQzqQQgwUGLarO8KGLNYdLO4QafomEWlgKzIsd2EIQ=s240-c-k-c0x00ffffff-no-rj,ID,40147,1140,FALSE,48
UC_4gHt-Img16zie5HZMCyVQ,The 2 AM Vegan,"It's late, you were probably asleep - or couldn't stay awake - or maybe you're waiting for a livestream to start (maybe someone is late!)   Fear not! The 2 am vegan got you covered for all those informative videos - and silly comments!  Need a video editor? Shoot me a mail and let me know what you're looking for!  FAIR USE COPYRIGHT NOTICE: The Copyright Laws of the United States recognizes a “fair use” of copyrighted content.  The videos and this Youtube channel in general may contain certain copyrighted works that were not specifically authorized to be used by the copyright holder(s), but which we believe in good faith are protected by federal law and the fair use doctrine for purposes such as criticism, comment, news reporting, teaching, parody, or research, is not an infringement of copyright.  All video is for educational purposes only.  We believe this constitutes a fair use of any such copyrighted material as provided for in section 107 of the US Copyright Law. ",2amvegan,2012-05-11T13:15:07Z,https://yt3.ggpht.com/Ds5dU9WJg7FhkLcKz3J4yPiSfQBzLTjBWaeyKDyxsxjAQK37s7_cGBn-eryMaAp_kLGOCQHHmsk=s240-c-k-c0x00ffffff-no-rj,,26271,2840,FALSE,7
UCZzZ2-YfVGbzY7LG9MCQT3g,Vegan Bros,We are veganism.,veganbros,2014-06-03T05:58:19Z,https://yt3.ggpht.com/U8KVPQPTgPEc2I0IsdrmQFiDg6fZ9X8pZlHLDQnGzhQhjhvRMA90rtlbAUdr7IPeH7mIHwx5YA=s240-c-k-c0x00ffffff-no-rj,US,353356,8940,FALSE,14
